"","lat","lon","time_utc","value","name","variable","threshold","tmz_offset","time_lst"
"193",3.625,39.125,1970-01-01 00:00:00,0.0310703404247761,"imerg","mean","0.1",3,1970-01-01 03:00:00
"194",3.625,39.375,1970-01-01 00:00:00,0.033335167914629,"imerg","mean","0.1",3,1970-01-01 03:00:00
"195",3.625,39.625,1970-01-01 00:00:00,0.0370526202023029,"imerg","mean","0.1",3,1970-01-01 03:00:00
"196",3.625,39.875,1970-01-01 00:00:00,0.0377697050571442,"imerg","mean","0.1",3,1970-01-01 03:00:00
"197",3.625,40.125,1970-01-01 00:00:00,0.0384236089885235,"imerg","mean","0.1",3,1970-01-01 03:00:00
"198",3.625,40.375,1970-01-01 00:00:00,0.0411941260099411,"imerg","mean","0.1",3,1970-01-01 03:00:00
"199",3.625,40.625,1970-01-01 00:00:00,0.0411457717418671,"imerg","mean","0.1",3,1970-01-01 03:00:00
"200",3.625,40.875,1970-01-01 00:00:00,0.0449412427842617,"imerg","mean","0.1",3,1970-01-01 03:00:00
"201",3.625,41.125,1970-01-01 00:00:00,0.0477708391845226,"imerg","mean","0.1",3,1970-01-01 03:00:00
"202",3.625,41.375,1970-01-01 00:00:00,0.0518666990101337,"imerg","mean","0.1",3,1970-01-01 03:00:00
"203",3.625,41.625,1970-01-01 00:00:00,0.0500940307974815,"imerg","mean","0.1",3,1970-01-01 03:00:00
"204",3.625,41.875,1970-01-01 00:00:00,0.0456507466733456,"imerg","mean","0.1",3,1970-01-01 03:00:00
"205",3.375,33.625,1970-01-01 00:00:00,0.0280935522168875,"imerg","mean","0.1",2,1970-01-01 02:00:00
"206",3.375,33.875,1970-01-01 00:00:00,0.0256157498806715,"imerg","mean","0.1",2,1970-01-01 02:00:00
"207",3.375,34.125,1970-01-01 00:00:00,0.0274012107402086,"imerg","mean","0.1",2,1970-01-01 02:00:00
"208",3.375,34.375,1970-01-01 00:00:00,0.0329130999743938,"imerg","mean","0.1",2,1970-01-01 02:00:00
"209",3.375,34.625,1970-01-01 00:00:00,0.0331462025642395,"imerg","mean","0.1",2,1970-01-01 02:00:00
"210",3.375,34.875,1970-01-01 00:00:00,0.0352429375052452,"imerg","mean","0.1",2,1970-01-01 02:00:00
"211",3.375,35.125,1970-01-01 00:00:00,0.033132292330265,"imerg","mean","0.1",2,1970-01-01 02:00:00
"212",3.375,35.375,1970-01-01 00:00:00,0.0326941832900047,"imerg","mean","0.1",2,1970-01-01 02:00:00
"213",3.375,35.625,1970-01-01 00:00:00,0.0379221439361572,"imerg","mean","0.1",2,1970-01-01 02:00:00
